state,country,lat,long,date,cases,new_cases
,Chile,-35.6751,-71.543,2020-11-03,514202,1062
,Chile,-35.6751,-71.543,2020-11-04,515042,840
,Chile,-35.6751,-71.543,2020-11-05,516582,1540
,Chile,-35.6751,-71.543,2020-11-06,518390,1808
,Chile,-35.6751,-71.543,2020-11-07,519977,1587
,Chile,-35.6751,-71.543,2020-11-08,521558,1581
,Chile,-35.6751,-71.543,2020-11-09,522879,1321
,Chile,-35.6751,-71.543,2020-11-10,523907,1028
,Chile,-35.6751,-71.543,2020-11-11,524804,897
,Chile,-35.6751,-71.543,2020-11-12,526438,1634
,Chile,-35.6751,-71.543,2020-11-13,528030,1592
,Chile,-35.6751,-71.543,2020-11-14,529676,1646
,Chile,-35.6751,-71.543,2020-11-15,531273,1597
,Chile,-35.6751,-71.543,2020-11-16,532604,1331
,Chile,-35.6751,-71.543,2020-11-17,533610,1006
,Chile,-35.6751,-71.543,2020-11-18,534558,948
,Chile,-35.6751,-71.543,2020-11-19,536012,1454
,Chile,-35.6751,-71.543,2020-11-20,537585,1573
,Chile,-35.6751,-71.543,2020-11-21,539143,1558
,Chile,-35.6751,-71.543,2020-11-22,540640,1497
,Chile,-35.6751,-71.543,2020-11-23,542080,1440
,Chile,-35.6751,-71.543,2020-11-24,543087,1007
,Chile,-35.6751,-71.543,2020-11-25,544092,1005
,Chile,-35.6751,-71.543,2020-11-26,545662,1570
,Chile,-35.6751,-71.543,2020-11-27,547243,1581
,Chile,-35.6751,-71.543,2020-11-28,548941,1698
,Chile,-35.6751,-71.543,2020-11-29,550430,1489
,Chile,-35.6751,-71.543,2020-11-30,551743,1313
,Chile,-35.6751,-71.543,2020-12-01,552864,1121
,Chile,-35.6751,-71.543,2020-12-02,553898,1034
,Chile,-35.6751,-71.543,2020-12-03,555406,1508
,Chile,-35.6751,-71.543,2020-12-04,557135,1729
,Chile,-35.6751,-71.543,2020-12-05,558668,1533
,Chile,-35.6751,-71.543,2020-12-06,560382,1714
,Chile,-35.6751,-71.543,2020-12-07,562142,1760
,Chile,-35.6751,-71.543,2020-12-08,563534,1392
,Chile,-35.6751,-71.543,2020-12-09,564778,1244
,Chile,-35.6751,-71.543,2020-12-10,566440,1662
,Chile,-35.6751,-71.543,2020-12-11,567974,1534
,Chile,-35.6751,-71.543,2020-12-12,569781,1807
,Chile,-35.6751,-71.543,2020-12-13,571919,2138
,Chile,-35.6751,-71.543,2020-12-14,573830,1911
,Chile,-35.6751,-71.543,2020-12-15,575329,1499
,Chile,-35.6751,-71.543,2020-12-16,576731,1402
,Chile,-35.6751,-71.543,2020-12-17,578732,2001
,Chile,-35.6751,-71.543,2020-12-18,581135,2403
,Chile,-35.6751,-71.543,2020-12-19,583355,2220
,Chile,-35.6751,-71.543,2020-12-20,585546,2191
,Chile,-35.6751,-71.543,2020-12-21,587993,2447
,Chile,-35.6751,-71.543,2020-12-22,589189,1196
,Chile,-35.6751,-71.543,2020-12-23,590914,1725
,Chile,-35.6751,-71.543,2020-12-24,594152,3238
,Chile,-35.6751,-71.543,2020-12-25,595831,1679
,Chile,-35.6751,-71.543,2020-12-26,598394,2563
,Chile,-35.6751,-71.543,2020-12-27,600105,1711
,Chile,-35.6751,-71.543,2020-12-28,602028,1923
,Chile,-35.6751,-71.543,2020-12-29,603986,1958
,Chile,-35.6751,-71.543,2020-12-30,606950,2964
,Chile,-35.6751,-71.543,2020-12-31,608973,2023
,Chile,-35.6751,-71.543,2021-01-01,612564,3591
,Chile,-35.6751,-71.543,2021-01-02,615902,3338
,Chile,-35.6751,-71.543,2021-01-03,618191,2289
,Chile,-35.6751,-71.543,2021-01-04,620641,2450
,Chile,-35.6751,-71.543,2021-01-05,623101,2460
,Chile,-35.6751,-71.543,2021-01-06,625483,2382
,Chile,-35.6751,-71.543,2021-01-07,629176,3693
,Chile,-35.6751,-71.543,2021-01-08,633381,4205
,Chile,-35.6751,-71.543,2021-01-09,637742,4361
,Chile,-35.6751,-71.543,2021-01-10,641923,4181
,Chile,-35.6751,-71.543,2021-01-11,645892,3969
,Chile,-35.6751,-71.543,2021-01-12,649135,3243
,Chile,-35.6751,-71.543,2021-01-13,652525,3390
,Chile,-35.6751,-71.543,2021-01-14,656712,4187
,Chile,-35.6751,-71.543,2021-01-15,661180,4468
,Chile,-35.6751,-71.543,2021-01-16,665493,4313
,Chile,-35.6751,-71.543,2021-01-17,669832,4339
,Chile,-35.6751,-71.543,2021-01-18,673750,3918
,Chile,-35.6751,-71.543,2021-01-19,677151,3401
,Chile,-35.6751,-71.543,2021-01-20,680740,3589
,Chile,-35.6751,-71.543,2021-01-21,685107,4367
,Chile,-35.6751,-71.543,2021-01-22,690066,4959
,Chile,-35.6751,-71.543,2021-01-23,694647,4581
,Chile,-35.6751,-71.543,2021-01-24,699110,4463
,Chile,-35.6751,-71.543,2021-01-25,703178,4068
,Chile,-35.6751,-71.543,2021-01-26,706500,3322
,Chile,-35.6751,-71.543,2021-01-27,709888,3388
,Chile,-35.6751,-71.543,2021-01-28,714143,4255
,Chile,-35.6751,-71.543,2021-01-29,718749,4606
,Chile,-35.6751,-71.543,2021-01-30,722900,4151
,Chile,-35.6751,-71.543,2021-01-31,727109,4209
,Chile,-35.6751,-71.543,2021-02-01,730888,3779
,Chile,-35.6751,-71.543,2021-02-02,734035,3147
,Chile,-35.6751,-71.543,2021-02-03,736645,2610
,Chile,-35.6751,-71.543,2021-02-04,740237,3592
,Chile,-35.6751,-71.543,2021-02-05,744019,3782
,Chile,-35.6751,-71.543,2021-02-06,748082,4063
,Chile,-35.6751,-71.543,2021-02-07,751886,3804
,Chile,-35.6751,-71.543,2021-02-08,755350,3464
,Chile,-35.6751,-71.543,2021-02-09,758189,2839
,Chile,-35.6751,-71.543,2021-02-10,760576,2387
,Chile,-35.6751,-71.543,2021-02-11,764307,3731
,Chile,-35.6751,-71.543,2021-02-12,768471,4164
,Chile,-35.6751,-71.543,2021-02-13,772396,3925
,Chile,-35.6751,-71.543,2021-02-14,776209,3813
,Chile,-35.6751,-71.543,2021-02-15,779541,3332
,Chile,-35.6751,-71.543,2021-02-16,782039,2498
,Chile,-35.6751,-71.543,2021-02-17,784314,2275
,Chile,-35.6751,-71.543,2021-02-18,788142,3828
,Chile,-35.6751,-71.543,2021-02-19,791939,3797
,Chile,-35.6751,-71.543,2021-02-20,795845,3906
,Chile,-35.6751,-71.543,2021-02-21,799460,3615
,Chile,-35.6751,-71.543,2021-02-22,803009,3549
,Chile,-35.6751,-71.543,2021-02-23,805317,2308
,Chile,-35.6751,-71.543,2021-02-24,807872,2555
,Chile,-35.6751,-71.543,2021-02-25,812344,4472
,Chile,-35.6751,-71.543,2021-02-26,816929,4585
,Chile,-35.6751,-71.543,2021-02-27,821418,4489
,Chile,-35.6751,-71.543,2021-02-28,824625,3207
,Chile,-35.6751,-71.543,2021-03-01,829770,5145
,Chile,-35.6751,-71.543,2021-03-02,832512,2742
,Chile,-35.6751,-71.543,2021-03-03,835552,3040
,Chile,-35.6751,-71.543,2021-03-04,840119,4567
,Chile,-35.6751,-71.543,2021-03-05,845450,5331
,Chile,-35.6751,-71.543,2021-03-06,850483,5033
,Chile,-35.6751,-71.543,2021-03-07,855785,5302
,Chile,-35.6751,-71.543,2021-03-08,860533,4748
,Chile,-35.6751,-71.543,2021-03-09,864064,3531
,Chile,-35.6751,-71.543,2021-03-10,867949,3885
,Chile,-35.6751,-71.543,2021-03-11,873512,5563
,Chile,-35.6751,-71.543,2021-03-12,879485,5973
,Chile,-35.6751,-71.543,2021-03-13,885379,5894
,Chile,-35.6751,-71.543,2021-03-14,891110,5731
,Chile,-35.6751,-71.543,2021-03-15,896231,5121
,Chile,-35.6751,-71.543,2021-03-16,900782,4551
,Chile,-35.6751,-71.543,2021-03-17,904212,3430
,Chile,-35.6751,-71.543,2021-03-18,911469,7257
,Chile,-35.6751,-71.543,2021-03-19,918053,6584
,Chile,-35.6751,-71.543,2021-03-20,925089,7036
,Chile,-35.6751,-71.543,2021-03-21,931939,6850
,Chile,-35.6751,-71.543,2021-03-22,938094,6155
,Chile,-35.6751,-71.543,2021-03-23,942958,4864
,Chile,-35.6751,-71.543,2021-03-24,947783,4825
,Chile,-35.6751,-71.543,2021-03-25,954843,7060
,Chile,-35.6751,-71.543,2021-03-26,962321,7478
,Chile,-35.6751,-71.543,2021-03-27,969913,7592
,Chile,-35.6751,-71.543,2021-03-28,977243,7330
,Chile,-35.6751,-71.543,2021-03-29,984484,7241
,Chile,-35.6751,-71.543,2021-03-30,989492,5008
,Chile,-35.6751,-71.543,2021-03-31,995538,6046
,Chile,-35.6751,-71.543,2021-04-01,1003406,7868
,Chile,-35.6751,-71.543,2021-04-02,1011485,8079
,Chile,-35.6751,-71.543,2021-04-03,1019478,7993
,Chile,-35.6751,-71.543,2021-04-04,1026785,7307
,Chile,-35.6751,-71.543,2021-04-05,1032612,5827
,Chile,-35.6751,-71.543,2021-04-06,1037780,5168
,Chile,-35.6751,-71.543,2021-04-07,1043022,5242
,Chile,-35.6751,-71.543,2021-04-08,1051270,8248
,Chile,-35.6751,-71.543,2021-04-09,1060421,9151
,Chile,-35.6751,-71.543,2021-04-10,1068522,8101
,Chile,-35.6751,-71.543,2021-04-11,1076499,7977
,Chile,-35.6751,-71.543,2021-04-12,1082920,6421
,Chile,-35.6751,-71.543,2021-04-13,1088710,5790
,Chile,-35.6751,-71.543,2021-04-14,1094267,5557
,Chile,-35.6751,-71.543,2021-04-15,1101698,7431
,Chile,-35.6751,-71.543,2021-04-16,1109311,7613
,Chile,-35.6751,-71.543,2021-04-17,1117348,8037
,Chile,-35.6751,-71.543,2021-04-18,1124718,7370
,Chile,-35.6751,-71.543,2021-04-19,1131340,6622
,Chile,-35.6751,-71.543,2021-04-20,1136189,4849
,Chile,-35.6751,-71.543,2021-04-21,1141403,5214
,Chile,-35.6751,-71.543,2021-04-22,1148320,6917
,Chile,-35.6751,-71.543,2021-04-23,1155902,7582
,Chile,-35.6751,-71.543,2021-04-24,1162811,6909
,Chile,-35.6751,-71.543,2021-04-25,1169536,6725
,Chile,-35.6751,-71.543,2021-04-26,1175614,6078
,Chile,-35.6751,-71.543,2021-04-27,1179772,4158
,Chile,-35.6751,-71.543,2021-04-28,1184271,4499
,Chile,-35.6751,-71.543,2021-04-29,1190991,6720
,Chile,-35.6751,-71.543,2021-04-30,1198245,7254
,Chile,-35.6751,-71.543,2021-05-01,1203755,5510
,Chile,-35.6751,-71.543,2021-05-02,1210920,7165
,Chile,-35.6751,-71.543,2021-05-03,1215815,4895
,Chile,-35.6751,-71.543,2021-05-04,1219064,3249
,Chile,-35.6751,-71.543,2021-05-05,1222949,3885
,Chile,-35.6751,-71.543,2021-05-06,1229248,6299
,Chile,-35.6751,-71.543,2021-05-07,1235778,6530
,Chile,-35.6751,-71.543,2021-05-08,1241976,6198
,Chile,-35.6751,-71.543,2021-05-09,1247469,5493
,Chile,-35.6751,-71.543,2021-05-10,1252808,5339
,Chile,-35.6751,-71.543,2021-05-11,1256546,3738
,Chile,-35.6751,-71.543,2021-05-12,1260448,3902
,Chile,-35.6751,-71.543,2021-05-13,1266601,6153
,Chile,-35.6751,-71.543,2021-05-14,1273516,6915
,Chile,-35.6751,-71.543,2021-05-15,1280252,6736
,Chile,-35.6751,-71.543,2021-05-16,1286548,6296
,Chile,-35.6751,-71.543,2021-05-17,1292096,5548
,Chile,-35.6751,-71.543,2021-05-18,1295862,3766
,Chile,-35.6751,-71.543,2021-05-19,1300629,4767
,Chile,-35.6751,-71.543,2021-05-20,1308311,7682
,Chile,-35.6751,-71.543,2021-05-21,1315913,7602
,Chile,-35.6751,-71.543,2021-05-22,1323413,7500
,Chile,-35.6751,-71.543,2021-05-23,1329918,6505
,Chile,-35.6751,-71.543,2021-05-24,1335261,5343
,Chile,-35.6751,-71.543,2021-05-25,1339421,4160
,Chile,-35.6751,-71.543,2021-05-26,1344618,5197
,Chile,-35.6751,-71.543,2021-05-27,1352723,8105
,Chile,-35.6751,-71.543,2021-05-28,1361381,8658
,Chile,-35.6751,-71.543,2021-05-29,1369597,8216
,Chile,-35.6751,-71.543,2021-05-30,1377507,7910
,Chile,-35.6751,-71.543,2021-05-31,1384346,6839
,Chile,-35.6751,-71.543,2021-06-01,1389357,5011
,Chile,-35.6751,-71.543,2021-06-02,1394973,5616
,Chile,-35.6751,-71.543,2021-06-03,1403101,8128
,Chile,-35.6751,-71.543,2021-06-04,1411346,8245
,Chile,-35.6751,-71.543,2021-06-05,1420266,8920
,Chile,-35.6751,-71.543,2021-06-06,1427956,7690
,Chile,-35.6751,-71.543,2021-06-07,1434884,6928
,Chile,-35.6751,-71.543,2021-06-08,1440417,5533
,Chile,-35.6751,-71.543,2021-06-09,1445768,5351
,Chile,-35.6751,-71.543,2021-06-10,1453477,7709
,Chile,-35.6751,-71.543,2021-06-11,1461419,7942
,Chile,-35.6751,-71.543,2021-06-12,1468992,7573
,Chile,-35.6751,-71.543,2021-06-13,1476473,7481
,Chile,-35.6751,-71.543,2021-06-14,1482663,6190
,Chile,-35.6751,-71.543,2021-06-15,1487239,4576
,Chile,-35.6751,-71.543,2021-06-16,1491561,4322
,Chile,-35.6751,-71.543,2021-06-17,1498231,6670
,Chile,-35.6751,-71.543,2021-06-18,1505001,6770
,Chile,-35.6751,-71.543,2021-06-19,1511275,6274
,Chile,-35.6751,-71.543,2021-06-20,1517018,5743
,Chile,-35.6751,-71.543,2021-06-21,1522223,5205
,Chile,-35.6751,-71.543,2021-06-22,1525933,3710
,Chile,-35.6751,-71.543,2021-06-23,1528409,2476
,Chile,-35.6751,-71.543,2021-06-24,1531872,3463
,Chile,-35.6751,-71.543,2021-06-25,1537471,5599
,Chile,-35.6751,-71.543,2021-06-26,1542642,5171
,Chile,-35.6751,-71.543,2021-06-27,1547103,4461
,Chile,-35.6751,-71.543,2021-06-28,1551137,4034
,Chile,-35.6751,-71.543,2021-06-29,1553774,2637
,Chile,-35.6751,-71.543,2021-06-30,1555902,2128
,Chile,-35.6751,-71.543,2021-07-01,1558557,2655
,Chile,-35.6751,-71.543,2021-07-02,1562613,4056
,Chile,-35.6751,-71.543,2021-07-03,1566461,3848
,Chile,-35.6751,-71.543,2021-07-04,1569784,3323
,Chile,-35.6751,-71.543,2021-07-05,1572608,2824
,Chile,-35.6751,-71.543,2021-07-06,1574465,1857
,Chile,-35.6751,-71.543,2021-07-07,1576336,1871
,Chile,-35.6751,-71.543,2021-07-08,1579591,3255
,Chile,-35.6751,-71.543,2021-07-09,1582391,2800
,Chile,-35.6751,-71.543,2021-07-10,1585160,2769
,Chile,-35.6751,-71.543,2021-07-11,1587478,2318
,Chile,-35.6751,-71.543,2021-07-12,1589623,2145
,Chile,-35.6751,-71.543,2021-07-13,1590887,1264
,Chile,-35.6751,-71.543,2021-07-14,1592130,1243
,Chile,-35.6751,-71.543,2021-07-15,1594496,2366
,Chile,-35.6751,-71.543,2021-07-16,1596549,2053
,Chile,-35.6751,-71.543,2021-07-17,1598481,1932
,Chile,-35.6751,-71.543,2021-07-18,1599879,1398
,Chile,-35.6751,-71.543,2021-07-19,1600883,1004
,Chile,-35.6751,-71.543,2021-07-20,1601858,975
,Chile,-35.6751,-71.543,2021-07-21,1602854,996
,Chile,-35.6751,-71.543,2021-07-22,1604713,1859
,Chile,-35.6751,-71.543,2021-07-23,1606358,1645
,Chile,-35.6751,-71.543,2021-07-24,1607749,1391
,Chile,-35.6751,-71.543,2021-07-25,1609177,1428
,Chile,-35.6751,-71.543,2021-07-26,1610345,1168
,Chile,-35.6751,-71.543,2021-07-27,1611090,745
,Chile,-35.6751,-71.543,2021-07-28,1611917,827
,Chile,-35.6751,-71.543,2021-07-29,1613288,1371
,Chile,-35.6751,-71.543,2021-07-30,1614629,1341
,Chile,-35.6751,-71.543,2021-07-31,1615771,1142
,Chile,-35.6751,-71.543,2021-08-01,1616942,1171
,Chile,-35.6751,-71.543,2021-08-02,1617852,910
,Chile,-35.6751,-71.543,2021-08-03,1618457,605
,Chile,-35.6751,-71.543,2021-08-04,1619183,726
,Chile,-35.6751,-71.543,2021-08-05,1620389,1206
,Chile,-35.6751,-71.543,2021-08-06,1621571,1182
,Chile,-35.6751,-71.543,2021-08-07,1622509,938
,Chile,-35.6751,-71.543,2021-08-08,1623363,854
,Chile,-35.6751,-71.543,2021-08-09,1624316,953
,Chile,-35.6751,-71.543,2021-08-10,1624823,507
,Chile,-35.6751,-71.543,2021-08-11,1625467,644
,Chile,-35.6751,-71.543,2021-08-12,1626595,1128
,Chile,-35.6751,-71.543,2021-08-13,1627428,833
,Chile,-35.6751,-71.543,2021-08-14,1628293,865
,Chile,-35.6751,-71.543,2021-08-15,1629192,899
,Chile,-35.6751,-71.543,2021-08-16,1629932,740
,Chile,-35.6751,-71.543,2021-08-17,1630330,398
,Chile,-35.6751,-71.543,2021-08-18,1630831,501
,Chile,-35.6751,-71.543,2021-08-19,1631689,858
,Chile,-35.6751,-71.543,2021-08-20,1632441,752
,Chile,-35.6751,-71.543,2021-08-21,1633153,712
,Chile,-35.6751,-71.543,2021-08-22,1633816,663
,Chile,-35.6751,-71.543,2021-08-23,1634394,578
,Chile,-35.6751,-71.543,2021-08-24,1634774,380
,Chile,-35.6751,-71.543,2021-08-25,1635173,399
,Chile,-35.6751,-71.543,2021-08-26,1635958,785
,Chile,-35.6751,-71.543,2021-08-27,1636627,669
,Chile,-35.6751,-71.543,2021-08-28,1637234,607
,Chile,-35.6751,-71.543,2021-08-29,1637829,595
,Chile,-35.6751,-71.543,2021-08-30,1638330,501
,Chile,-35.6751,-71.543,2021-08-31,1638675,345
,Chile,-35.6751,-71.543,2021-09-01,1639123,448
,Chile,-35.6751,-71.543,2021-09-02,1639698,575
,Chile,-35.6751,-71.543,2021-09-03,1640192,494
,Chile,-35.6751,-71.543,2021-09-04,1640666,474
,Chile,-35.6751,-71.543,2021-09-05,1641091,425
,Chile,-35.6751,-71.543,2021-09-06,1641526,435
,Chile,-35.6751,-71.543,2021-09-07,1641791,265
,Chile,-35.6751,-71.543,2021-09-08,1642146,355
,Chile,-35.6751,-71.543,2021-09-09,1642646,500
,Chile,-35.6751,-71.543,2021-09-10,1643156,510
,Chile,-35.6751,-71.543,2021-09-11,1643630,474
,Chile,-35.6751,-71.543,2021-09-12,1644071,441
,Chile,-35.6751,-71.543,2021-09-13,1644540,469
,Chile,-35.6751,-71.543,2021-09-14,1644832,292
,Chile,-35.6751,-71.543,2021-09-15,1645233,401
,Chile,-35.6751,-71.543,2021-09-16,1645820,587
,Chile,-35.6751,-71.543,2021-09-17,1646403,583
,Chile,-35.6751,-71.543,2021-09-18,1646994,591
,Chile,-35.6751,-71.543,2021-09-19,1647469,475
,Chile,-35.6751,-71.543,2021-09-20,1647746,277
,Chile,-35.6751,-71.543,2021-09-21,1648026,280
,Chile,-35.6751,-71.543,2021-09-22,1648550,524
,Chile,-35.6751,-71.543,2021-09-23,1649409,859
,Chile,-35.6751,-71.543,2021-09-24,1650238,829
,Chile,-35.6751,-71.543,2021-09-25,1650985,747
,Chile,-35.6751,-71.543,2021-09-26,1651750,765
,Chile,-35.6751,-71.543,2021-09-27,1652364,614
,Chile,-35.6751,-71.543,2021-09-28,1652795,431
,Chile,-35.6751,-71.543,2021-09-29,1653406,611
,Chile,-35.6751,-71.543,2021-09-30,1654264,858
,Chile,-35.6751,-71.543,2021-10-01,1655071,807
,Chile,-35.6751,-71.543,2021-10-02,1655884,813
,Chile,-35.6751,-71.543,2021-10-03,1656602,718
,Chile,-35.6751,-71.543,2021-10-04,1657256,654
,Chile,-35.6751,-71.543,2021-10-05,1657749,493
,Chile,-35.6751,-71.543,2021-10-06,1658444,695
,Chile,-35.6751,-71.543,2021-10-07,1659386,942
,Chile,-35.6751,-71.543,2021-10-08,1660372,986
,Chile,-35.6751,-71.543,2021-10-09,1661370,998
,Chile,-35.6751,-71.543,2021-10-10,1662433,1063
,Chile,-35.6751,-71.543,2021-10-11,1663383,950
,Chile,-35.6751,-71.543,2021-10-12,1663992,609
,Chile,-35.6751,-71.543,2021-10-13,1664725,733
,Chile,-35.6751,-71.543,2021-10-14,1665916,1191
,Chile,-35.6751,-71.543,2021-10-15,1667547,1631
,Chile,-35.6751,-71.543,2021-10-16,1669236,1689
,Chile,-35.6751,-71.543,2021-10-17,1670750,1514
,Chile,-35.6751,-71.543,2021-10-18,1672065,1315
,Chile,-35.6751,-71.543,2021-10-19,1672998,933
,Chile,-35.6751,-71.543,2021-10-20,1674226,1228
,Chile,-35.6751,-71.543,2021-10-21,1676019,1793
,Chile,-35.6751,-71.543,2021-10-22,1678023,2004
,Chile,-35.6751,-71.543,2021-10-23,1680017,1994
,Chile,-35.6751,-71.543,2021-10-24,1681828,1811
,Chile,-35.6751,-71.543,2021-10-25,1683451,1623
,Chile,-35.6751,-71.543,2021-10-26,1684608,1157
,Chile,-35.6751,-71.543,2021-10-27,1686318,1710
,Chile,-35.6751,-71.543,2021-10-28,1688454,2136
,Chile,-35.6751,-71.543,2021-10-29,1690735,2281
,Chile,-35.6751,-71.543,2021-10-30,1692877,2142
,Chile,-35.6751,-71.543,2021-10-31,1695048,2171
,Chile,-35.6751,-71.543,2021-11-01,1696786,1738
,Chile,-35.6751,-71.543,2021-11-02,1698127,1341
,Chile,-35.6751,-71.543,2021-11-03,1699427,1300
,Chile,-35.6751,-71.543,2021-11-04,1701316,1889
,Chile,-35.6751,-71.543,2021-11-05,1703826,2510
,Chile,-35.6751,-71.543,2021-11-06,1706622,2796
,Chile,-35.6751,-71.543,2021-11-07,1709189,2567
,Chile,-35.6751,-71.543,2021-11-08,1711442,2253
,Chile,-35.6751,-71.543,2021-11-09,1713188,1746
,Chile,-35.6751,-71.543,2021-11-10,1715352,2164
,Chile,-35.6751,-71.543,2021-11-11,1718085,2733
,Chile,-35.6751,-71.543,2021-11-12,1721025,2940
,Chile,-35.6751,-71.543,2021-11-13,1723728,2703
,Chile,-35.6751,-71.543,2021-11-14,1726472,2744
,Chile,-35.6751,-71.543,2021-11-15,1728767,2295
,Chile,-35.6751,-71.543,2021-11-16,1730456,1689
,Chile,-35.6751,-71.543,2021-11-17,1732576,2120
,Chile,-35.6751,-71.543,2021-11-18,1735187,2611
,Chile,-35.6751,-71.543,2021-11-19,1737885,2698
,Chile,-35.6751,-71.543,2021-11-20,1740496,2611
,Chile,-35.6751,-71.543,2021-11-21,1743137,2641
,Chile,-35.6751,-71.543,2021-11-22,1745305,2168
,Chile,-35.6751,-71.543,2021-11-23,1747065,1760
,Chile,-35.6751,-71.543,2021-11-24,1749099,2034
,Chile,-35.6751,-71.543,2021-11-25,1751769,2670
,Chile,-35.6751,-71.543,2021-11-26,1754443,2674
,Chile,-35.6751,-71.543,2021-11-27,1757077,2634
,Chile,-35.6751,-71.543,2021-11-28,1759405,2328
,Chile,-35.6751,-71.543,2021-11-29,1761365,1960
,Chile,-35.6751,-71.543,2021-11-30,1762751,1386
,Chile,-35.6751,-71.543,2021-12-01,1764274,1523
,Chile,-35.6751,-71.543,2021-12-02,1766493,2219
,Chile,-35.6751,-71.543,2021-12-03,1768584,2091
,Chile,-35.6751,-71.543,2021-12-04,1770620,2036
,Chile,-35.6751,-71.543,2021-12-05,1772547,1927
,Chile,-35.6751,-71.543,2021-12-06,1774048,1501
,Chile,-35.6751,-71.543,2021-12-07,1775212,1164
,Chile,-35.6751,-71.543,2021-12-08,1776599,1387
,Chile,-35.6751,-71.543,2021-12-09,1778370,1771
,Chile,-35.6751,-71.543,2021-12-10,1778370,0
,Chile,-35.6751,-71.543,2021-12-11,1781227,2857
,Chile,-35.6751,-71.543,2021-12-12,1782804,1577
,Chile,-35.6751,-71.543,2021-12-13,1784165,1361
,Chile,-35.6751,-71.543,2021-12-14,1785124,959
,Chile,-35.6751,-71.543,2021-12-15,1786184,1060
,Chile,-35.6751,-71.543,2021-12-16,1787676,1492
,Chile,-35.6751,-71.543,2021-12-17,1789109,1433
,Chile,-35.6751,-71.543,2021-12-18,1790524,1415
,Chile,-35.6751,-71.543,2021-12-19,1791776,1252
,Chile,-35.6751,-71.543,2021-12-20,1792902,1126
,Chile,-35.6751,-71.543,2021-12-21,1793786,884
,Chile,-35.6751,-71.543,2021-12-22,1794750,964
,Chile,-35.6751,-71.543,2021-12-23,1796232,1482
,Chile,-35.6751,-71.543,2021-12-24,1797631,1399
,Chile,-35.6751,-71.543,2021-12-25,1799125,1494
,Chile,-35.6751,-71.543,2021-12-26,1800280,1155
,Chile,-35.6751,-71.543,2021-12-27,1801033,753
,Chile,-35.6751,-71.543,2021-12-28,1801795,762
,Chile,-35.6751,-71.543,2021-12-29,1802891,1096
,Chile,-35.6751,-71.543,2021-12-30,1804682,1791
,Chile,-35.6751,-71.543,2021-12-31,1806494,1812
,Chile,-35.6751,-71.543,2022-01-01,1808398,1904
,Chile,-35.6751,-71.543,2022-01-02,1810302,1904
,Chile,-35.6751,-71.543,2022-01-03,1811297,995
,Chile,-35.6751,-71.543,2022-01-04,1812348,1051
,Chile,-35.6751,-71.543,2022-01-05,1814188,1840
,Chile,-35.6751,-71.543,2022-01-06,1817300,3112
,Chile,-35.6751,-71.543,2022-01-07,1821071,3771
,Chile,-35.6751,-71.543,2022-01-08,1825417,4346
,Chile,-35.6751,-71.543,2022-01-09,1829437,4020
,Chile,-35.6751,-71.543,2022-01-10,1833478,4041
,Chile,-35.6751,-71.543,2022-01-11,1837390,3912
,Chile,-35.6751,-71.543,2022-01-12,1842218,4828
,Chile,-35.6751,-71.543,2022-01-13,1849465,7247
,Chile,-35.6751,-71.543,2022-01-14,1857764,8299
,Chile,-35.6751,-71.543,2022-01-15,1867101,9337
,Chile,-35.6751,-71.543,2022-01-16,1876610,9509
,Chile,-35.6751,-71.543,2022-01-17,1885540,8930
,Chile,-35.6751,-71.543,2022-01-18,1893115,7575
,Chile,-35.6751,-71.543,2022-01-19,1902657,9542
,Chile,-35.6751,-71.543,2022-01-20,1916522,13865
,Chile,-35.6751,-71.543,2022-01-21,1934204,17682
,Chile,-35.6751,-71.543,2022-01-22,1949675,15471
,Chile,-35.6751,-71.543,2022-01-23,1965393,15718
,Chile,-35.6751,-71.543,2022-01-24,1984190,18797
,Chile,-35.6751,-71.543,2022-01-25,2001346,17156
,Chile,-35.6751,-71.543,2022-01-26,2020082,18736
,Chile,-35.6751,-71.543,2022-01-27,2045874,25792
,Chile,-35.6751,-71.543,2022-01-28,2075703,29829
,Chile,-35.6751,-71.543,2022-01-29,2107612,31909
,Chile,-35.6751,-71.543,2022-01-30,2137743,30131
,Chile,-35.6751,-71.543,2022-01-31,2165984,28241
,Chile,-35.6751,-71.543,2022-02-01,2190561,24577
,Chile,-35.6751,-71.543,2022-02-02,2221276,30715
,Chile,-35.6751,-71.543,2022-02-03,2258005,36729
,Chile,-35.6751,-71.543,2022-02-04,2296712,38707
,Chile,-35.6751,-71.543,2022-02-05,2335034,38322
,Chile,-35.6751,-71.543,2022-02-06,2371833,36799
,Chile,-35.6751,-71.543,2022-02-07,2405672,33839
,Chile,-35.6751,-71.543,2022-02-08,2431845,26173
,Chile,-35.6751,-71.543,2022-02-09,2466098,34253
,Chile,-35.6751,-71.543,2022-02-10,2504168,38070
,Chile,-35.6751,-71.543,2022-02-11,2545819,41651
,Chile,-35.6751,-71.543,2022-02-12,2582934,37115
,Chile,-35.6751,-71.543,2022-02-13,2621427,38493
,Chile,-35.6751,-71.543,2022-02-14,2652713,31286
,Chile,-35.6751,-71.543,2022-02-15,2677692,24979
,Chile,-35.6751,-71.543,2022-02-16,2709854,32162
,Chile,-35.6751,-71.543,2022-02-17,2747552,37698
,Chile,-35.6751,-71.543,2022-02-18,2783458,35906
